"beginning"	409246
"set_task_stack_end_magic"	409793
"smp_setup_processor_id"	410220
"debug_objects_early_init"	410741
"cgroup_init_early"	411222
"local_irq_disable"	411659
"boot_cpu_init"	412101
"page_address_init"	412533
"pr_notice"	412995
"setup_arch"	511575
"add_latent_entropy"	512123
"add_device_randomness"	512648
"boot_init_stack_canary"	513142
"mm_init_cpumask"	513595
"setup_command_line"	514038
"setup_nr_cpu_ids"	514481
"setup_per_cpu_areas"	515122
"smp_prepare_boot_cpu"	515574
"boot_cpu_hotplug_init"	516001
"build_all_zonelists"	516438
"page_alloc_init"	516863
"pr_notice"	517321
"parse_early_param"	517754
"jump_label_init"	518656
"setup_log_buf"	519083
"pidhash_init"	519514
"vfs_caches_init_early"	519956
"sort_main_extable"	520398
"trap_init"	520857
"mm_init"	521982
"ftrace_init"	522435
"early_trace_init"	522994
"sched_init"	523456
"preempt_disable"	523886
"radix_tree_init"	524351
"workqueue_init_early"	524825
"rcu_init"	525304
"trace_init"	525979
"context_tracking_init"	526441
"early_irq_init"	526914
"init_IRQ"	527441
"tick_init"	527866
"rcu_init_nohz"	528289
"init_timers"	528715
"hrtimers_init"	529172
"softirq_init"	529600
"timekeeping_init"	530034
"time_init"	530458
"sched_clock_postinit"	530882
"printk_safe_init"	531336
"perf_event_init"	531903
"profile_init"	532329
"call_function_init"	532777
"local_irq_enable"	533238
"kmem_cache_init_late"	533665
"console_init"	534164
"lockdep_info"	534591
"locking_selftest"	535015
"mem_encrypt_init"	535440
"page_ext_init"	535863
"kmemleak_init"	536337
"debug_objects_mem_init"	536886
"setup_per_cpu_pageset"	537383
"numa_policy_init"	537904
"late_time_init"	538465
"calibrate_delay"	538903
"pidmap_init"	539332
"anon_vma_init"	539793
"acpi_early_init"	540219
"thread_stack_cache_init"	540793
"cred_init"	541502
"fork_init"	542177
"proc_caches_init"	542916
"buffer_init"	543628
"signals_init"	544831
"cpuset_init"	545631
"delayacct_init"	546142
"check_bugs"	561998
"acpi_subsystem_init"	562483
"arch_post_acpi_subsys_init"	562913
"sfi_init_late"	563338
